,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2009),3013580,Yi ngoi (2009) ,意外,惊悚,7.2,52780,8.8%,47.5%,40.0%,3.3%,0.4%,香港,1274240,1027577,1009888,1005537,1274503,1274279,1275369,1313681,1359062,"https://ia.media-imdb.com/images/M/MV5BMTkyNTUzNjkwNl5BMl5BanBnXkFtZTgwMDc0MjA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
