,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2010),2336785,Alice in Wonderland (2010) ,爱丽丝梦游仙境 Alice in Wonderland,奇幻,冒险,7.0,222173,11.2%,36.8%,45.4%,5.9%,0.7%,美国,1019002,1025135,1054456,1016680,1048027,1002666,1031821,1049500,1004566,1025153,1054467,"https://ia.media-imdb.com/images/M/MV5BMTMwNjAxMTc0Nl5BMl5BanBnXkFtZTcwODc3ODk5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
