,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2008),2978951,Wo jiao Liu Yue Jin (2008) ,我叫刘跃进,剧情,6.4,18170,4.8%,26.8%,53.1%,12.6%,2.6%,中国,1310229,1290001,1305426,1274276,1274437,1309215,1314198,"https://ia.media-imdb.com/images/M/MV5BYTA0Mzk1ZTgtODYxZS00MDA1LWExYjAtYWJhZjAwYmNlMDJmXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
