,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2009),2996640,Julie & Julia (2009) ,朱莉与朱莉娅 Julie & Julia,剧情,传记,8.0,75025,25.1%,51.0%,22.4%,1.3%,0.1%,美国,1045040,1054437,1022563,1040517,1022680,1089156,1073033,1009274,1009233,"https://ia.media-imdb.com/images/M/MV5BMzA4NjA2NjI2NV5BMl5BanBnXkFtZTcwOTEzNzI2Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
