,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2008),3011997,Eden Lake (2008) ,伊甸湖 Eden Lake,惊悚,恐怖,7.6,64049,18.9%,47.3%,28.1%,4.0%,1.7%,英国,1304811,1009283,1000010,1313707,1022761,1274770,1074159,1318712,1032080,1170374,1302777,"https://ia.media-imdb.com/images/M/MV5BMTYwMzE0OTQzN15BMl5BanBnXkFtZTcwOTY5MDIwMg@@._V1_UY268_CR0,0,182,268_AL_.jpg"
