,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2007),2300586,The Man from Earth (2007) ,这个男人来自地球 The Man from Earth,剧情,科幻,8.5,189314,45.3%,37.0%,14.5%,2.3%,0.9%,美国,1032461,1149041,1036498,1048182,1014225,1000412,1007047,1142526,1326593,1255441,1279515,"https://ia.media-imdb.com/images/M/MV5BMzQ5NGQwOTUtNWJlZi00ZTFiLWI0ZTEtOGU3MTA2ZGU5OWZiXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
