,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2011),2364054,Green Lantern (2011) ,绿灯侠 Green Lantern,动作,科幻,5.8,50130,3.3%,15.5%,55.6%,21.3%,4.3%,美国,1040630,1053623,1041026,1031800,1274374,1013898,1188107,1159716,1054521,1010543,"https://ia.media-imdb.com/images/M/MV5BMTMyMTg3OTM5Ml5BMl5BanBnXkFtZTcwNzczMjEyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
