,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2011),2336735,The Tree of Life (2011) ,生命之树 The Tree of Life,剧情,家庭,奇幻,6.9,31125,16.7%,31.2%,38.1%,10.4%,3.5%,美国,1036442,1054452,1054527,1000225,1315897,1318228,1328390,1009364,1276413,1272149,"https://ia.media-imdb.com/images/M/MV5BMTMwNjQ0NjMzN15BMl5BanBnXkFtZTcwNjMxMTkyNA@@._V1_UY268_CR0,0,182,268_AL_.jpg"
