,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2009),3011102,The Proposal (2009) ,假结婚 The Proposal,剧情,喜剧,爱情,7.1,110509,9.4%,39.9%,46.2%,4.1%,0.4%,美国,1045129,1022003,1053623,1006988,1002721,1013765,"https://ia.media-imdb.com/images/M/MV5BOGM5YTNiYzktNmEwZC00ZjE5LWIyNzEtOTUwNDE0NmVkYzE3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
