,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2011),3006783,The Mechanic (2011) ,机械师 The Mechanic,剧情,动作,惊悚,6.9,86169,8.6%,34.4%,49.8%,6.3%,0.8%,美国,1300732,1049484,1040512,1048151,1010556,1076111,1018026,1036612,"https://ia.media-imdb.com/images/M/MV5BMjEyMjk1NjI1M15BMl5BanBnXkFtZTcwODcyNjAxNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
