,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2013),3025447,Escape Plan (2013) ,金蝉脱壳 Escape Plan,动作,惊悚,7.6,126997,16.6%,49.6%,31.1%,2.5%,0.3%,美国,1009519,1047996,1035643,1027807,1157354,1144124,1049525,1010546,1013804,1326994,1009282,1330689,"https://ia.media-imdb.com/images/M/MV5BMTk3OTcxMTEyNl5BMl5BanBnXkFtZTcwMDQ4MjQ2OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
