,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2008),3006309,The Chaser (2008) ,追击者 추격자,剧情,惊悚,犯罪,8.4,105861,35.7%,49.4%,13.1%,1.2%,0.5%,韩国,1274385,1032680,1310942,1018688,1313572,1320459,1029817,"https://ia.media-imdb.com/images/M/MV5BY2ViOTU5MDQtZTRiZi00YjViLWFiY2ItOTRhNWYyN2ZiMzUyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
