,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,actor17,actor18,actor19,actor20,actor21,poster
0,(2013),3026572,The World's End (2013) ,世界尽头 The World's End,喜剧,动作,科幻,7.4,38209,17.1%,42.1%,34.5%,5.2%,1.1%,英国,1002716,1035648,1000102,1049604,1049612,1291072,1040989,1036891,1333963,1333964,1333965,1199022,1333966,1333967,1333968,1333969,1333970,1333971,1333972,1072471,1332722,1031219,"https://ia.media-imdb.com/images/M/MV5BNzA1MTk1MzY0OV5BMl5BanBnXkFtZTgwNjkzNTUwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
