,user_id,user_movie,user_name,user_pop
0,vampire0312,1170,Fay Kellum,2550
1,stupidcat7652,4042,傻乐的猫,1515
2,tjz230,3975,影志,97001
3,beiliya,3253,沉歌,9805
4,zhangzongqian,5701,亵渎电影,55356
5,ma-sheng,917,麻绳,9093
6,flowermumu,8864,欢乐分裂,18035
7,rakumm,3807,匡匡,15413
8,58059498,1641,帕拉多克斯,6501
9,itzhaoxiangyu,1654,心生,9760
10,aixiaoke,2865,艾小柯,112365
11,2039887,1131,旺财博士,1739
12,sakimay,2125,黄青蕉,67117
13,cabaret,3723,陀螺凡达可,22734
14,caesarphoenix,2902,xīn,2641
15,W3IQ7,2507,OCT IO≯,975
16,Evenray,1380,不留,216
17,timbbm,622,麦,924
18,ananpsc,1898,偏时差,5986
19,troublemakerjoy,2071,李碳,152
20,fengjiansun,2544,风间隼,24472
21,pirouette,2478,Pirouette,13344
22,kejinlong,6525,有意识的贱人,3428
23,3540441,4173,同志亦凡人中文站,44371
24,50060410,2354,朝阳区白百合,2907
25,shezaizuyi,1354,舌在足矣,1275
26,101778299,,Ay,
27,zhangjiji,1619,绫野刚太太,6163
28,airan712,2734,Q。,14835
29,qiusebolianbo,319,秋色波连波,71920
30,grinch,6837,大奇特(Grinch),26981
31,duduxiongzhifu,2767,嘟嘟熊之父,1606
32,shoegazerbaby,2591,shoegazerbaby,3318
33,62675594,727,赫恩曼尼,35864
34,vividtime,3032,LORENZO,19758
35,hexiaoqin,3558,何小沁,7224
36,luzhiyu,,陆支羽,
37,luqy,1517,起床，吃饭,52091
38,wisely1229,1611,张天翼,45243
39,oldmanriver,1587,A L E X,14354
40,153578229,225,mingjoyce,104
41,angle223,1864,不良生,14744
42,PandaMovieMusic,8341,Panda的阴影,706
43,3322566,4448,水浒三国金刚,1760
44,yinxiang,5261,胤祥,22957
45,145720299,780,徐伊景,118
46,127144959,208,不周羲和,67
47,tieliuwudi,768,杨迪,18823
48,veverlee,4826,内陆飞鱼,15960
49,154445010,721,美美哒Cindy,110
50,135328404,289,天秤座的胖子莹,90
51,gustave,2473,Keysersushi,294
52,conanemily,4189,米粒,44631
53,yuanchanggeng,605,袁长庚,16625
54,aurden,926,凌玥轩☪,5788
55,liusuer,2268,周冲,32998
56,3718831,7505,zzy花岗岩,2852
57,2049622,1532,LOOK,8006
58,babulliu,3074,把噗,9665
59,COCOTTE,2110,徐晚晚,11843
60,darkS,416,螺蛳粉兔,16832
61,51061132,1851,indicent time,985
62,zhouruopei,2570,Zest_Rρ,193
63,92463984,1343,半城风月,186
64,mr_tree,2655,蝎子莱莱,4325
65,122720633,1143,乔植,163
66,145577008,2038,Admit,172
67,ElephantBoy,697,室内滂沱,7437
68,87492129,1655,砂糖橘,250
69,fuckeverything,3380,王深林子大王,420
70,93562353,627,潇潇暮雨,87
71,49503327,636,菠萝蜜,73
72,gaobiedeying,991,子文东,17683
73,Nokia95,1900,冰红深蓝,4019
74,ballteda,2046,掉线,5223
75,CFJ,7555,左胸上的吸盘,6655
