,user_id,user_movie,user_name,user_pop
119,dyq930211,2091,Theo's Anatomy,486
120,meijianzhopu,,传说,
121,chaiyanchao,896,Cycble,147
122,yinkun,874,鲸鱼马戏团,245
123,1694092,668,haylin,379
124,katrina1018,106,加油葱葱葱,41
125,sinceiloveu,1411,此生不会旺,55
126,115922568,,amanaly,
127,48832135,1800,bureaucracy,24
128,yizilee0715,1415,Odair,504
129,seabisuit,1185,seabisuit,1643
130,redhousepainter,1453,redhousepainter,2418
131,lephemera,3397,蜉蝣,7279
132,xzf1982,2278,五月微蓝,2455
133,3048065,1665,最差影评人,33
134,27658403,550,Lily Legacy,8164
135,46091317,1297,苏三,6
136,Tigerag,654,空想特摄兔男郎,6717
137,daxw51234,,Anderson,
138,ricchhard,3366,RIC,1248
139,left11,355,left,14902
140,xiaojia86,1413,鸭锁骨,7299
141,longzheking,2912,汪金卫,3262
142,4567239,867,Betterarthur,21
143,4883112,2653,袜子,15
144,119232316,,Renaissancecsm,
145,43751226,,灰烬之口,
146,jsdorothy,703,Vero,146
147,lotua,1189,lotua,35
148,fzy1993,,Anday,
149,brennteiskalt,1292,brennteiskalt,461
150,Castored,3644,Castor,446
151,filmkingmanyeah,2645,BIG J,385
152,masaikejun,3024,马赛克,186
153,yysmini,617,与读,827
154,xianxianchen,2172,古怪因子,226
155,CobraCB,4730,CobraCB,355
156,E-Yum,1479,猴猴,393
157,Astray0212,642,空,4
158,46225547,2042,慕童,39
159,sakuras1412,2837,秋熙,695
160,E-Yum,1479,猴猴,393
161,4714516,,dumber,
162,46225547,2042,慕童,39
163,nicate,2480,Blue Velvet,677
164,4668347,354,落。,15
165,larrymoon,2020,王家祥悉达多,138
166,ilove2026,1624,Daniel,119
167,62469238,1252,爱幻想的小孩,3443
168,1846457,2103,太阳共和国,4075
169,jundle,3179,盲忙,3343
170,C443658,1730,宿命论,282
171,Black2018,1694,Black2018,185
172,61260966,,A Boy,
173,jeffersontang,4993,缓步动物,1040
174,152434281,1999,元宝宝,101
175,sayyou,936,Titicut,37
176,ameibush9799,1313,ameibush9799,114
177,mooyee6,1059,千万両,30
178,sophia7,919,紫漠,615
179,newcastle_,,隔壁老王,
180,newcastle_,,隔壁老王,
181,smallcar,871,小车,3
182,129823777,903,疯儿马宝莉,31
183,wandawang,2867,I live to die,230
184,friendsix,1719,噬辣狂魔小泽条,53
185,kafkafkafka,593,kafka,154
186,stknight,8128,stknight,556
187,153935526,634,Christian Dior,75
188,31504897,1489,贝克,17
189,ericus,,阿悠™豆瓣酱,
190,yadiel,919,yadiel,32
191,sleeplessBing,1305,冰仔,167
192,35235640,,王大大,
193,siyannnn,2432,beige babe,602
194,wsdlovecxn,,咩星大魔王,
195,49271729,120,___gloomy,20
196,languheshang,1716,蓝骨和尚,229
197,1573713,,诸葛blue,
198,Femmetatale,597,颜小兽,14947
199,wzptoby,1961,打少,131
