,user_id,user_movie,user_name,user_pop
0,luhua,5641,芦哲峰,14770
1,qianshuihudie,1531,YourCrazyGirl,1417
2,richer725,7713,荔枝超人,9085
3,memoryofsummer,3699,疾走,3202
4,farmostwood,101,木遥,28136
5,wildold,2017,少陵野老大哭着,2388
6,cabaret,3723,陀螺凡达可,22724
7,Kev.Garnett,1580,罗弘霉素,2246
8,hello.louis,1246,Mr。King,401
9,bin12345,145,李彬BinLee,40361
10,letheyy,282,Wolf,231
11,oldmanriver,1587,A L E X,14353
12,zhangzongqian,5701,亵渎电影,55355
13,vividtime,3030,LORENZO,19757
14,ice_bloom,826,icebloom,1614
15,stella_zhou,1900,白日美人_S,3226
16,conanemily,4188,米粒,44627
17,kirk1226,2067,办公室甜心,31348
18,dawenxi,1226,文西,2917
19,tenkappa,4662,何倩彤,8278
20,qijiuzhiyue,10211,桃桃淘电影,141655
21,grinch,6837,大奇特(Grinch),26978
22,3540441,4173,同志亦凡人中文站,44358
23,pinkonion,592,水木丁,127952
24,ananny,1693,SlowZhu,1524
25,ljgyhj,,易老邪,
26,1563045,1595,陈永仁,2242
27,parasite,1128,ParasItE,1102
28,fuyuwinter,4968,[已注销],4599
29,pigbigleg,2125,猪大腿,711
30,sakimay,2125,黄青蕉,67111
31,yancm,1001,秃顶艺ber,11306
32,dsama,1346,kissdemon,3656
33,2849243,3383,shininglove,11908
34,airan712,2734,Q。,14835
35,ekiz,2188,ekiz,549
36,Xin.S.Z,1113,Angelabåcon,231
37,aixiaoke,2865,艾小柯,112361
38,vieplivee,2296,高级人士兔八爷,4129
39,luzhiyu,,陆支羽,
40,newpiano,978,piano,6974
41,angelababy_,11832,青貓,847
42,1447849,643,88011 7,62
43,Zetsubo,1326,流空破刃,377
44,new4new4,4756,Doublebitch,10109
45,privatebronze,1686,狮子青铜,2813
46,sputnikII,2685,jun.,655
47,xzfd,2233,张小北,54366
48,seafans,8292,释凡,4030
49,hikarulea,1368,L,151
50,172804916,,莓宓,
51,rakumm,3807,匡匡,15407
52,St.Lone,681,程先生,74
53,haiqiancao,331,海茜草,60
54,bbfaith,1801,非思,110
55,lissazheng,1399,在人潮中拥抱你,484
56,matthewimaggie,492,与右卫门,29
57,Yweidy,123,鸢尾,52
58,cheerupk,,[已注销],
59,BOBOtree,807,BOBO树,46
60,landfish_ly,326,婆娑婆婆,133
61,vivifyvivi,10618,vivi,1941
62,1319405,5800,老朱無電影不歡,72
63,47652923,,R.Strawberry,
64,rachel-rachel,5924,蚂蚁没问题,1729
65,2966034,84,Sophie_Sun,73
66,Nokia95,1900,冰红深蓝,4019
67,narcissus_iris,2798,三七,1550
68,limiaosheng,1104,李妙生,3369
69,Len.,4550,恶魔的步调,15598
70,fantasychang,1450,弗朗索瓦张。,4666
71,fortblk,3316,小偷|隐忍沉定,1957
