,user_id,user_movie,user_name,user_pop
0,zhangzongqian,5701,亵渎电影,55357
1,CharlesChou,3548,CharlesChou,6898
2,3540441,4173,同志亦凡人中文站,44367
3,kejinlong,6525,有意识的贱人,3428
4,shiqiang,3657,石墙,1800
5,lubaiyu,2894,JoeyLu陆柏宇,153
6,mmmmmmm,808,不二喵,4148
7,SouthLateWinter,1516,壹毛镜,320
8,46389146,1948,probe,115
9,heyheygun,2032,欲盛,153
10,yanluohan,7231,颜落寒,924
11,Kafka663,2131,李扯火,220
12,versterben,1700,.,1219
13,ILWTFT,3098,文森特九六,1446
14,72391986,2201,科克托马斯,280
15,2429292,2715,优游卒岁,1219
16,taken-tee,2408,喂，叫我愤青!!,263
17,thomasneeson,5029,Thomas,2263
18,RonChan,3630,Ron Chan,374
19,37313645,1982,Henrique Asano,101
20,155162679,,步六孤离,
21,turandot0815,1206,=_=秋叶,196
22,troublemakerjoy,2071,李碳,152
23,51583306,786,麒麟,89
24,63770150,3159,堪破汀,19
25,43632482,2435,邹逊,123
26,vct,,vct,
27,152833029,7919,圣墟,381
28,andylau40,2909,洛城上空的麦田,105
29,roseinthedark,4717,寂寞星球的玫瑰,150
30,conglin2537,844,发条鱼,123
31,43966741,2213,何求美人折,72
32,51007762,518,乐天,175
33,Dasiycat,2830,Daisy cat,57
34,ifer52103,1446,潞安府.怪,60
35,140772395,,苗苗,
36,1373968,3170,影观,49
37,funni,1154,FUNNI,175
38,1495292,2562,暗地妖娆,460
39,3007182,5703,西祠,479
40,ideyes,,Deyes,
41,lantianxin,1528,Dorothy Lee,378
42,stevenliou,650,死的蚊,293
43,tianranzijiegou,1525,电影上言,44
44,130369122,,吃炸鸡,
45,113304606,,暴君,
46,87659880,,Joseph,
47,donnil,3789,Nightwing,321
48,1558354,1208,CaptainZ导导,1107
49,3275817,3618,暴殄天物,113
50,cheng158557,,相约天涯路踏遍,
51,147353927,4068,大脸猫咪爱吃鱼,187
52,jonas2131,1685,大评论家,10
53,thomsonkoo,1752,骨东,42
54,shanglin117,2414,shanglin117,87
55,kjh123frog,1276,邝子约,83
56,fangyuan1987,1414,该Yann你去光禹,191
57,motou0328,3166,Sra. Elisa,140
58,kypyy,4349,浮世鸿云,71
59,52658283,,sane lunatic,
60,c.g,731,cg,44
61,ghostinyourskin,4212,披着人皮的鬼,1472
62,chenhuayang,5242,Clyde,1794
63,3783132,1164,浦络芾,11
64,65187145,2240,老Ben蘇,786
65,44594309,1517,苏彦明,362
66,hdjjys,6072,汉大将军袁绍,367
67,seebilly,1773,扰流,124
68,xinlang,533,新郎,55
69,44365963,,米迦勒,
70,156841179,,鸥怩,
71,ms_one,483,Joyce 萬,494
72,xtr525,3938,斯多亞,323
73,Mayk,1143,掐死我吧,10
74,wanwantu,1730,星小兔,151
75,zhixuanxuan,1345,ZX Spectrum,38
76,zzzyao19960706,,经年,
77,evich,3970,硬搞,191
78,xxb,1379,许小白,74
79,46815070,2113,文白,658
80,Ein7,1270,50/180,26
81,159223292,1278,大西瓜,72
82,3393540,919,珊珊,1978
83,56922790,3463,哼哼.不二.竺,520
84,piggyfeng,,sarahfeng,
85,huyouyou,1559,huyouyou,207
86,66057217,1597,Master_Jobs,7
87,48481626,,魏可乐,
88,yanpealew,,刘影公社,
89,47455272,1451,verrückt,12
90,145524271,,蜜汁少女,
91,54277204,5549,雨中散步,173
92,152697813,2739,A,141
93,sihsomething,2138,闻人林,277
94,156358549,,丁丁咚咚,
95,RemyAnderson,2193,水英俊,416
96,jill426,1200,梵,453
97,wen_Schwartz,2785,Bookabuka,80
98,misorayumi,1062,心谷,61
99,easytodo,3617,冷兵器的残泽,84
100,63090885,1646,子逍,24
101,merryliang,2232,牛仔很忙,36
102,BE-LONG-,1165,玛玛吉,323
103,65366516,4094,fire,37
104,lyricli,2516,半个里Re-Kill,337
105,AndyEyre,2164,闫琦,241
106,78164697,4002,字母君,196
107,54011582,,PattyMe,
108,71561935,8217,在天之靈,52
109,willese,1950,西北之境,31
110,130451028,3366,柯南休刊了,62
111,51377015,2438,阿拉斯加之死_,62
112,zachho,1896,Zach,53
113,63332056,1838,范沛水,9
114,BlindwolfHyn,3331,南國紅豆北國枳,270
115,paul314,1549,疯一般的男子,350
116,pvcflooring,2029,快乐王子PVC,109
117,kugames,,LipSunshine,
118,61602134,1195,听影客,67
119,1379348,910,铁琴书生,38
120,149458876,7913,沐樱,132
121,liao_le,1755,了,113
122,sherrypeng0204,1278,水星人阿嘭嘭,130
123,77186305,1666,沉默的小皮,6
124,155502191,,幸福安康,
125,121136115,,木·子鱼,
126,37483485,5025,小J²,117
127,126785151,,可甜可盐,
128,140794516,,沁沁,
129,karaglade,822,斗篷客,99
130,45319686,5992,norris,21
131,abu39,1901,喜乐,213
132,63730928,3247,节能君,37
133,2106137,3507,yolanta,28
134,60788836,,迷信徒徒,
135,zuojun,,junz,
136,xxxxpp,3745,春暖花开,124
137,AlexRock61,,Alexxx_61,
138,47983459,,通叔,
139,Elainesx,723,🦀️,63
140,AndiChiao,4007,EarthEscaper,40
141,ciaoxu,1194,起！,367
142,3246442,,瓣开豆瓣,
143,149070990,,Holiday,
144,CobraCB,4761,CobraCB,355
145,31102423,,etfhs,
146,49164545,,出神者,
147,avaxi,1894,黑眼圈,189
148,chulditector,836,はなこ,24
149,1361853,997,豆包秘密,69
150,leehung,1707,一苇杭,114
151,150492261,,云弥,
152,yabuyabuyabu,523,韬晦旧书斋,50
153,Microka,563,Microka,125
154,khjoe,2616,Pyromania,125
155,67232116,,小飞侠,
156,134175370,,圣光骑士TOM,
157,duduxiongzhifu,2767,嘟嘟熊之父,1605
158,baonuoM,509,奶油韭菜,48
159,cicicola,1374,麓童 |  无邪气,3272
160,yinhexiaojie,1808,银河小姐,10446
161,41954496,1158,肥皂阿吉里斯,25
162,Lost_Key,,Lost丶Key,
163,Universe-Douban,,男高音书法家,
164,lasomabra,,子期已归西,
165,xiaoxiao-44,4232,黎声如雨,262
166,3246613,1294,后院失火,35
167,haman,1034,被遗忘的米粒,20
168,59129484,,楚门的世界,
169,126138215,,爆哥,
170,goodbyemyprince,1793,一个人的旅行,20
171,samsyu,2519,sam,48
172,70990506,3975,火娃,270
173,schweinyu,1944,Will Yu,39
174,49363710,,不羁の雲,
175,sikongyu,4950,远慕,1005
176,41973802,1056,アカ,27
177,longland,752,朱芳文,191
178,arsenal94,,伦敦小枪,
179,126980247,1988,九条命,42
180,jasmine012,2444,普赖尔蒂斯,71
181,moi.tan,,Moi,
182,56876627,197,江南鹤,2
183,92613498,,Sail Young,
184,150930732,,迷醉小酒窝,
185,103172455,1989,Moviegoer,70
186,56311207,,MoonBack,
187,4251816,,尼奥,
188,53794132,1846,二宫犬次郎,22
189,68275489,,响指,
190,zykmilan,2317,zykmilan,49
191,Pincent,2041,Pincent,153
192,m37157,9809,麦克阿瑟,283
193,55933295,,Yao,
194,roytalent,,裸衣,
195,labernthal,1833,AshBoydSwan,106
196,cineNG,1757,西瓜籽丢了,78
197,laolei19900613,1927,42,28
198,79563830,,Lwroy,
199,35991194,782,mainly,47
